link,headline,datetime_posted,content,scraped_at,analysis_result
https://sports.ndtv.com/cricket/gujarat-titans-vs-sunrisers-hyderabad-live-score-ipl-2025-gt-vs-srh-live-updates-shubman-gill-pat-cummins-abhishek-sharma-8312439,"Gujarat Titans vs Sunrisers Hyderabad Highlights, IPL 2025: Shubman Gill Leads From The Front; GT All But Eliminate SRH From IPL 2025",NDTV Sports Desk,,2025-05-03 04:59:38,Neutral
https://www.ndtv.com/world-news/canada-pm-carney-vows-to-transform-canada-economy-to-stand-up-to-trump-8315820,Mark Carney Vows To Transform Canada's Economy,"May 02, 2025 23:47 pm IST","Prime Minister Mark Carney promised Friday to oversee the biggest transformation of Canada's economy since the end of the Second World War to enable it to ""stand up"" to Donald Trump. Mark Carney led the Liberal Party to a dramatic fourth mandate in elections on Monday after a campaign focused on the US president's threats to Canada's economy and sovereignty. Liberals fell just short of the 172 seats needed for majority control of parliament, but with 168 confirmed wins they will be in a strong position to pass legislation. At his first press conference since his victory, Mark Carney struck a determined note. Known for weighing his words carefully, he said that he was ""in politics to do great things, not to be something.""  ""And now that Canadians have honored me with a mandate to bring about big changes quickly, I will work relentlessly to fulfill that trust."" Canada's strained relations with the United States -- its historically close ally and biggest trading partner -- were his ""immediate priorities,"" he said, announcing a trip to Washington next Tuesday to meet with Trump on trade and security issues. Canadians, he noted, elected him ""to stand up to President Trump,"" adding that he will act ""with focus and determination."" ""Our focus will be on both immediate trade pressures and the broader future economic and security relationship between our two sovereign nations,"" said Carney. But he warned also not to expect any ""white smoke"" from their first meeting signaling a sudden breakthrough. Carney reiterated his message from throughout the campaign that he believes the old relationship between the two North American neighbors ""based on steadily increasing integration is over."" ""The questions now are how our nations will cooperate in the future,"" he said. Trump ""respects strength,"" he added, explaining that this was why he was preparing the country for major changes. The Conservatives, the main opposition party, as well as the Bloc Quebecois (the third-largest party in Parliament), both called for unity after the elections. Carney, who previously headed the Bank of Canada and the Bank of England, promised to maintain tariffs on American products as long as Washington's measures were in place. - 'Economic destiny' - ""This will be an incredibly exciting time as we take control of our economic destiny to create a new Canadian economy,"" Carney said. To this end, he promised to abolish existing trade barriers between provinces in Canada by July 1, and to strengthen trade with ""reliable allies."" ""Canada has what the world needs, and we uphold the values the world respects,"" he said. He announced also that he would unveil his new minority Liberal government in the week of May 12 and that parliament would return on May 26. King Charles III -- Canada's head of state, as it is a British Commonwealth country -- will deliver the opening speech, Carney said. ""This is a historic honor which matches the weigh of our times,"" he emphasized. ""It clearly demonstrates the sovereignty of our country,"" he said in a pointed reference to Trump's ambitions to make Canada the 51st American state. The ceremonial speech, which marks the opening of a new session of the Canadian Parliament, is usually delivered by the governor general, who is the King's representative in the country. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 04:59:40,Positive
https://sports.ndtv.com/cricket/shubman-gill-loses-cool-engages-in-heated-chat-with-umpire-srh-star-abhishek-sharma-does-this-8315774,"Shubman Gill Loses Cool, Engages In Heated Chat With Umpire. SRH Star Does This",NDTV Sports Desk,,2025-05-03 04:59:44,Neutral
https://www.ndtv.com/india-news/complaint-against-sonu-nigam-for-hurting-kannadigas-sentiment-during-show-bengaluru-pahalgam-terror-attack-8315762,Complaint Against Sonu Nigam For 'Hurting' Kannadigas' Sentiments During Show,"May 02, 2025 23:40 pm IST","President of the Bengaluru city district unit of Karnataka Rakshana Vedike (KRV) - a pro-Kannada organisation - lodged a police complaint against singer Sonu Nigam, saying that his statements have deeply hurt the sentiments of the Kannadiga community, incited hatred among various linguistic communities in Karnataka, and are likely to provoke violence. This complaint was lodged against the renowned singer for allegedly making objectionable and emotionally provocative statements during a musical event held on April 25-26 atEast Point Collegeof Engineering and Technology, Virgonagar, Bengaluru.  Dharmaraj A, President of the Bengaluru City District Unit of Karnataka Rakshana Vedike, submitted the complaint. ""This complaint is lodged against the renowned singer Shri Sonu Nigam for making objectionable and emotionally provocative statements during a musical event held on April 25, 26, at East Point College of Engineering and Technology, Virgonagar, Bengaluru, which falls under your police station's jurisdiction. His statements have deeply hurt the sentiments of the Kannadiga community, incited hatred among various linguistic communities in Karnataka, and are likely to provoke violence. A video of Shri Sonu Nigam's statement has gone viral, causing widespread outrage among millions of Kannadigas across the state,"" reads the complaint. ""On April 25, 26, during a musical event at East Point College, it is reported that a student requested Sonu Nigam to sing a Kannada song. In response, Nigam made an objectionable statement, saying, ""Kannada, Kannada, Kannada, this is exactly why the incident happened in Pahalgam."" He referenced the terrorist attack that occurred in Pahalgam, Jammu and Kashmir, on April 22, where 26 tourists were killed. By linking a simple request to sing a Kannada song to a terrorist act, Nigam insulted the Kannadiga community and equated their cultural pride and linguistic identity with violence and intolerance,"" the complaint further said. These statements were recorded in a video that has gone viral on social media and has been reported by various news channels, leading to widespread anger among Kannadigas and raising concerns about potential attacks on Kannadigas in different parts of the country. ""Shri Sonu Nigam's statements are objectionable, divisive, and harmful to communal harmony. They violate the following sections of the Bharatiya Nyaya Sanhita (BNS), 2023."" The complaint further reads, ""Sonu Nigam's statements have caused severe distress to the Kannadiga community. By equating a simple cultural request to sing a Kannada song with a terrorist act, Shri Nigam has portrayed Kannadigas as intolerant or violent, which is contrary to their peace-loving and harmonious nature. His statement risks sparking linguistic unrest in Karnataka, a state known for its diversity. Coming from a public figure like Shri Sonu Nigam, who has a vast following, such statements create a negative perception of Kannadigas and foster division among communities, endangering communal harmony."" ""In this regard, I request that a complaint be registered against Shri Sonu Nigam under BNS Sections 352(1), 351(2), and 353 for promoting enmity, criminal defamation, and outraging linguistic sentiments, and that appropriate legal action be taken. I urge you to thoroughly investigate this incident, collect video evidence from the event, and record statements from witnesses present at East Point College on April 30, 2025, to ensure justice for the Kannadiga community and prevent such divisive statements in the future. ""I am ready to fully cooperate during the investigation and provide additional information if required. I kindly request that you take immediate action on this serious offense to safeguard the harmony and unity of our society. Yours faithfully, Dharmaraj A., District President, Bengaluru District, Karnataka Rakshana Vedike, Bengaluru."" Kannadigas and Kannada cinema artists are outraged against the singer on social media. Pro-Kannada organizations have demanded that Sonu Nigam apologize. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 04:59:47,Negative
https://www.ndtv.com/world-news/un-judge-jailed-for-6-years-for-modern-slavery-offences-8315738,UN Judge Jailed For 6 Years For Modern Slavery Offences,"May 02, 2025 23:31 pm IST","A UK court on Friday jailed a United Nations judge for six years and four months after she was found guilty of forcing a young woman to work as her maid. Ugandan judge Lydia Mugambe, 50, was convicted under Britain's Modern Slavery Act of taking ""advantage of her status"" over the victim while studying law at Oxford University. The jury at Oxford Crown Court found Mugambe guilty of conspiring to break UK immigration law, facilitating travel with a view to exploitation, forcing someone to work, and conspiracy to intimidate a witness. The court was told Mugambe, who is also a High Court judge in Uganda, forced the victim to work as her maid and provide childcare for free, while preventing her from holding a steady job.  Judge David Foxton outlined Mugambe's legal accomplishments in his sentence, adding that it was a ""very sad case"". Mugambe engaged in ""illegal folly"" to arrange for the young woman, who cannot be named for legal reasons, to come to the UK. She was also convicted of trying to intimidate the woman to persuade her to drop the case. The court was told in a written statement during the trial that the victim described living in ""almost constant fear"" as a result of Mugambe's powerful standing in their home country. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 04:59:49,Negative
https://www.ndtv.com/india-news/allahabad-high-court-refuses-to-intervene-in-plea-against-robert-vadra-over-pahalgam-remarks-8315695,Court Refuses To Intervene In Plea Against Robert Vadra Over Pahalgam Remarks,"May 02, 2025 23:25 pm IST","The Allahabad High Court on Friday refused to intervene in a petition filed against Congress leader Priyanka Gandhi Vadra's husband, Robert Vadra, over his ""controversial"" remarks following the Pahalgam terror attack. Vadra, the son-in-law of Congress Parliamentary Party chief Sonia Gandhi and brother-in-law of party MP Rahul Gandhi, triggered a row by suggesting that non-Muslims were targeted in Pahalgam as terrorists feel that Muslims are being ""mistreated"" in the country. The Lucknow bench of the Allahabad High Court said the petitioners have other legal avenues available. A division bench of Justices Rajan Roy and Om Prakash Shukla passed the order on a petition filed by the Hindu Front for Justice and others. The petition had sought a court directive for the Centre to form a special investigation team (SIT) to probe Vadra's statement. It had also demanded action against Vadra under various provisions of the Bharatiya Nyaya Sanhita (BNS).  Twenty-six people, mostly tourists, were killed and several injured when terrorists opened fire at a meadow near the popular tourist town of Pahalgam in south Kashmir's Anantnag district on April 22. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 04:59:52,Positive
https://www.ndtv.com/india-news/restore-peace-security-and-constitutional-order-in-manipur-says-meitei-alliance-8315625,"""Restore Peace, Security And Constitutional Order In Manipur"": Meitei Alliance","May 03, 2025 01:17 am IST","An influential global umbrella body of Manipur's Meitei community today appealed to the central government to take immediate and decisive action to end the suspension of operations (SoO) agreement with Kuki militant groups and take firm steps to end terrorism. The statement came as the state entered a second year of living under immense hardships after the outbreak of ethnic violence between the Meitei community and the Kuki tribes on May 3, 2023. Recalling how the violence began two years ago to this day, the Meitei Alliance alleged armed aggression from Kuki militant groups funded by drug money carried out strategically orchestrated attacks to disrupt communal harmony and coerce the Manipur government into stopping its actions against cross-border drug trafficking, illegal opium poppy cultivation, encroachments on protected forest lands, and illegal immigration from Myanmar. ""Since then, Manipur has endured sustained unrest, severely affecting peace, security, and normal life across the state... Despite assuming control over the state's law and order situation, the central government's delayed and inadequate response allowed Kuki militants - operating under the SoO agreement - to carry out coordinated attacks against Meitei civilians,"" the Meitei Alliance said in the statement. ""The subsequent establishment of buffer zones by central forces, ostensibly to prevent further violence, inadvertently facilitated the creation of de facto enclaves that have since served as launchpads for continued terrorist operations targeting civilians,"" it said. The Meitei Alliance put forward seven points of actions that it suggested the Centre should consider taking up. One of the points stressed on intensifying the war on drugs campaign, including the complete eradication of illegal opium poppy cultivation. It sought carrying out the National Register of Citizens (NRC) exercise to detect foreigners.  ""Identify and deport illegal migrants from neighbouring countries. Dismantle artificial buffer zones and ensure unrestricted movement of all citizens across the state,"" the Meitei Alliance said. The Centre's order to ensure free movement across Manipur failed after the Kuki tribes protested against the decision.  ""The people of Manipur continue to suffer under the weight of prolonged violence and uncertainty. It is time for the government to act with resolve and ensure that the fundamental rights, safety, and dignity of every citizen are restored and protected,"" the Meitei Alliance said. The Meitei Alliance is one of the two organisations - the other is a key civil body of the indigenous distinct tribe Thadou - that met for the first time on a common platform and for a common goal since the outbreak of ethnic violence in Manipur in May 2023. The Meitei Alliance and the Thadou Inpi Manipur on March 8 called the development a ""significant and historic moment"". The Kuki tribes and the Meiteis have been fighting since May 2023 over a range of issues such as land rights and political representation.",2025-05-03 05:00:03,Negative
https://www.ndtv.com/world-news/donald-trump-eyes-huge-woke-cuts-in-budget-blueprint-8315623,Donald Trump Eyes Huge 'Woke' Cuts In Budget Blueprint,"May 02, 2025 23:11 pm IST","US President Donald Trump on Friday eyed massive cuts targeting ""woke"" and ""wasteful"" spending in his first budget blueprint since he returned to power, while boosting defense and border security. Republican Trump aims to cut non-defense spending by a huge $163 billion -- or 22 percent -- in 2026 as he digs in on the conservative, cost-cutting drive led by billionaire Elon Musk. Donald Trump would also massively cut foreign aid even while stepping up defense spending to $1.01 trillion and pouring money into homeland security as part of his anti-immigration drive. But the budget proposal is more of a wish-list at the start of Trump's second term and he faces a bitter battle in Congress, with Democrats calling it a ""gut punch"" that hammers health and education.  The White House said that many of the proposed cuts stemmed from the radical efforts by Musk's Department of Government Efficiency to slash the US government. ""We're joined at the hip with DOGE,"" an official from the White House's Office of Management and Budget told reporters in a call on condition of anonymity. ""This is a pretty historic effort to deal with the bureaucracy,"" the official said. ""It is woke and it is wasteful, and dividing us on the basis of race and identity in the country and honestly weaponized against it."" The White House provided an entire fact sheet on cuts to ""woke programs"", saying it was ""eliminating radical gender and racial ideologies that poison the minds of Americans"" and countering ""cultural Marxism."" Donald Trump's budget would also confirm the blow to foreign aid that his administration has already delivered since his inauguration in January. It would formalize the closure of the US international development agency USAID, dramatic cuts to which have already been widely criticized around the world. US Secretary of State Marco Rubio posted a link to the budget proposal on X, saying that thanks to Trump ""common sense leadership has been restored."" ""For far too long, Americans have had little to no return on their investment. Their tax dollars have been sent to unaccountable NGO's overseas to fund programs that do not serve our nation's interests. That's over,"" he said. 'Heartless' The boosts for the Pentagon and Homeland Security however reflect Trump's national security policies. US defense spending would rise 13 percent to what the OMB official called ""truly historic"" levels comparable to those last seen under Republican president Ronald Reagan in the 1980s. Homeland Security spending would rise a giant 65 percent as part of Trump's policy priority of cracking down on what he calls an ""invasion"" of undocumented migrants. Together the spending boost would ""at long last, fully secure our border,"" OMB chief Russ Vought said in a letter to Congress accompanying the budget proposal. The so-called ""skinny budget"" is often described as a wish-list that comes ahead of full budget proposals later in the year that must be agreed with Congress. But it is a revealing summary of Trump's focus in his new term, in which he has already sought to reshape the US government in his image. The Republican leader of the House of Representatives, Mike Johnson, hailed it as a ""bold blueprint."" But Republican leaders are already struggling to pass what Trump has called a ""big, beautiful bill"" for sweeping tax cuts. Top Senate Democrat Chuck Schumer said his party would ""fight this heartless budget with everything we've got."" ""Donald Trump's days of pretending to be a populist are over. His policies are nothing short of an all out assault on hardworking Americans,"" Schumer said in a statement. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 05:00:05,Positive
https://www.ndtv.com/world-news/would-love-reconciliation-with-my-family-says-prince-harry-8315537,"""Would Love Reconciliation With My Family"", Says Prince Harry","May 02, 2025 22:59 pm IST","Britain's Prince Harry said he would love to be reconciled with his family in an interview with the BBC on Friday. Prince Harry, 40, stepped down from royal duties five years ago and moved to California. In 2023, he published his autobiography ""Spare"", which contained damning revelations about his father, King Charles and his elder brother, Prince William.  Harry last saw his father in February last year, shortly after Charles, 76, was diagnosed with cancer, when the pair had a short meeting in London. ON HIS RELATIONSHIP WITH HIS FATHER ""I don't know how much longer my father has. He won't speak to me because of this security stuff, but it would be nice to reconcile."" ON BROADER RECONCILIATION ""Of course some members my family will never forgive me for writing a book. Of course they will never forgive me for lots of things. But you know, there is, I would love...reconciliation with my family... there's no point in continuing to fight anymore. And life is precious."" ""It would be nice to have that reconciliation part. Now, if they don't want that, that's entirely up to them."" ON VISITING THE UK ""For the time being, it is impossible for me to take my family back to the UK safely."" ""I can't see a world in which I will be bringing my wife and children back to the UK at this point."" ""I miss the UK. I miss parts of the UK. Of course I do. And I think that it's really quite sad that I won't be able to show you know, my children."" ON THE COURT CASE OVER HIS SECURITY ""There is a lot of control and ability in my father's hands. Ultimately ...this whole thing, could be resolved through him, not necessarily by intervening, but by stepping aside, allowing the experts to do what is necessary."" ""There have been so many disagreements, differences between me and some of my family. This current situation that has been... now ongoing for five years, with regard to human life and safety, is the sticking point. It is the only thing that's left."" ""Security was used as leverage. I think what really worries me more than anything else about today's decision... is that it is setting the precedent that security can be used to control members of the (royal) family. And effectively what it does is imprison other members of the family from being able to choose a different life."" ON FORGIVING ""There are things that have happened, since 2016 especially - throughout my whole life, but let's just stick (to) since 2016, there are things that have happened that I can now forgive. I have moved past that. I can forgive my family's involvement, my father, my brother and my stepmother. I can forgive the press to a large extent as well, for so many things that have happened. What I'm struggling to forgive and what I will probably always struggle to forgive is that a decision that was made in 2020 that affects my every single day and that is knowingly putting me and my family in harm's way."" ON HISTORY REPEATING ITSELF ""I don't want history to repeat itself."" ""Through the disclosure process I've discovered that some people want history to repeat itself, which is pretty dark."" ""I'm not going to share (who) at this point. I know all the names of the people that were involved in this process. And again, you have to question why wasn't I put through the same risk management board that everybody else was put through, including members of my family?"" (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 05:00:07,Positive
https://www.ndtv.com/world-news/uncertain-times-australians-vote-in-election-swayed-by-inflation-trump-8315396,"""Uncertain Times"": Australians Vote In Election Swayed By Inflation, Trump","May 02, 2025 22:37 pm IST","Australians will cram voting booths on Saturday to pick their next government, deciding a hard-fought election shaped by living costs, climate anxiety and Trump tariffs. From dusty desert towns to sun-splashed harbour cities, millions of Australians will choose between left-leaning incumbent Prime Minister Anthony Albanese and conservative challenger Peter Dutton. The almost universal consensus across a slew of opinion polls leading up to election day was that Albanese's governing Labor Party would win its second term. ""No one would deny these are uncertain times. And in times of uncertainty, we usually see voters swing towards incumbent governments,"" Roy Morgan pollster Michele Levine said as polling day approached. A total of 18.1 million voters have enrolled for the election. More than a third of them have cast an early ballot, the election authority says.  Voting is compulsory, enforced with fines of Aus$20 (US$13), leading to turnouts that top 90 percent. A result could come as soon as Saturday night, unless the vote is very tight. Albanese, 62, has promised to embrace renewable energy, tackle a worsening housing crisis, and pour money into a creaking healthcare system. Trump slump Liberal Party leader and former police officer Dutton, 54, wants to slash immigration, crack down on crime and ditch a longstanding ban on nuclear power. Some polls showed Dutton leaking support because of US President Donald Trump, who he praised this year as a ""big thinker"" with ""gravitas"" on the global stage. As Australians soured on Trump, both Dutton and Albanese took on a more pugnacious tone. ""If I needed to have a fight with Donald Trump or any other world leader, to advance our nation's interest, I'd do it in a heartbeat,"" Dutton said in April. Albanese condemned Trump's tariffs as an act of ""economic self-harm"" and ""not the act of a friend"". Economic concerns dominated the contest for the many Australian households struggling to pay inflated prices for milk, bread, power and petrol. ""The cost of living -- it's extremely high at the moment. So, taxes as well, is also another really big thing. Petrol prices, all the basic stuff,"" human resources manager Robyn Knox told AFP in Brisbane. Small business owner Jared Bell had similar concerns. ""Our grocery shops are definitely way more expensive than they were a couple years ago,"" he said. Campaign stumbles Both Albanese and Dutton tried to tout themselves as men of the people but were stumped when asked the price of eggs in a nationally televised debate. Coal-mining superpower Australia will choose between two leaders with sharply contrasting ideas on climate change and emissions reduction. Albanese's government has embraced the global push towards decarbonisation, warning of a future in which iron ore and polluting coal exports no longer prop up the economy. Dutton's signature policy is a US$200 billion scheme to construct seven industrial-scale nuclear reactors, doing away with the need to ramp up renewables. The 36-day campaign was a largely staid affair but there were a few moments of unscripted levity. Albanese tumbled backwards off the stage at a heaving campaign rally, while Dutton drew blood when he hit an unsuspecting cameraman in the head with a stray football. It remains to be seen whether Albanese or Dutton will command an outright majority, or whether they are forced to cobble together a coalition with the support of minor parties. Growing disenchantment among voters has emboldened independents pushing for greater transparency and climate progress. Polls have suggested 10 or more unaligned crossbenchers could hold the balance of power -- making a rare minority government a distinct possibility. (Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",2025-05-03 05:00:09,Positive
